,Unnamed: 0,scaled_input_ExternalRiskEstimate,scaled_input_MSinceOldestTradeOpen,scaled_input_MSinceMostRecentTradeOpen,scaled_input_AverageMInFile,scaled_input_NumSatisfactoryTrades,scaled_input_NumTrades60Ever2DerogPubRec,scaled_input_NumTrades90Ever2DerogPubRec,scaled_input_PercentTradesNeverDelq,scaled_input_MSinceMostRecentDelq,scaled_input_MaxDelq2PublicRecLast12M,scaled_input_NumTotalTrades,scaled_input_NumTradesOpeninLast12M,scaled_input_PercentInstallTrades,scaled_input_MSinceMostRecentInqexcl7days,scaled_input_NumInqLast6M,scaled_input_NumInqLast6Mexcl7days,scaled_input_NetFractionRevolvingBurden,scaled_input_NetFractionInstallBurden,scaled_input_NumRevolvingTradesWBalance,scaled_input_NumInstallTradesWBalance,scaled_input_NumBank2NatlTradesWHighUtilization,scaled_input_PercentTradesWBalance,scaled_input_target,origin_input_ExternalRiskEstimate,origin_input_MSinceOldestTradeOpen,origin_input_MSinceMostRecentTradeOpen,origin_input_AverageMInFile,origin_input_NumSatisfactoryTrades,origin_input_NumTrades60Ever2DerogPubRec,origin_input_NumTrades90Ever2DerogPubRec,origin_input_PercentTradesNeverDelq,origin_input_MSinceMostRecentDelq,origin_input_MaxDelq2PublicRecLast12M,origin_input_NumTotalTrades,origin_input_NumTradesOpeninLast12M,origin_input_PercentInstallTrades,origin_input_MSinceMostRecentInqexcl7days,origin_input_NumInqLast6M,origin_input_NumInqLast6Mexcl7days,origin_input_NetFractionRevolvingBurden,origin_input_NetFractionInstallBurden,origin_input_NumRevolvingTradesWBalance,origin_input_NumInstallTradesWBalance,origin_input_NumBank2NatlTradesWHighUtilization,origin_input_PercentTradesWBalance,origin_input_target,scaled_cf_ExternalRiskEstimate,scaled_cf_MSinceOldestTradeOpen,scaled_cf_MSinceMostRecentTradeOpen,scaled_cf_AverageMInFile,scaled_cf_NumSatisfactoryTrades,scaled_cf_NumTrades60Ever2DerogPubRec,scaled_cf_NumTrades90Ever2DerogPubRec,scaled_cf_PercentTradesNeverDelq,scaled_cf_MSinceMostRecentDelq,scaled_cf_MaxDelq2PublicRecLast12M,scaled_cf_NumTotalTrades,scaled_cf_NumTradesOpeninLast12M,scaled_cf_PercentInstallTrades,scaled_cf_MSinceMostRecentInqexcl7days,scaled_cf_NumInqLast6M,scaled_cf_NumInqLast6Mexcl7days,scaled_cf_NetFractionRevolvingBurden,scaled_cf_NetFractionInstallBurden,scaled_cf_NumRevolvingTradesWBalance,scaled_cf_NumInstallTradesWBalance,scaled_cf_NumBank2NatlTradesWHighUtilization,scaled_cf_PercentTradesWBalance,scaled_cf_target,origin_cf_ExternalRiskEstimate,origin_cf_MSinceOldestTradeOpen,origin_cf_MSinceMostRecentTradeOpen,origin_cf_AverageMInFile,origin_cf_NumSatisfactoryTrades,origin_cf_NumTrades60Ever2DerogPubRec,origin_cf_NumTrades90Ever2DerogPubRec,origin_cf_PercentTradesNeverDelq,origin_cf_MSinceMostRecentDelq,origin_cf_MaxDelq2PublicRecLast12M,origin_cf_NumTotalTrades,origin_cf_NumTradesOpeninLast12M,origin_cf_PercentInstallTrades,origin_cf_MSinceMostRecentInqexcl7days,origin_cf_NumInqLast6M,origin_cf_NumInqLast6Mexcl7days,origin_cf_NetFractionRevolvingBurden,origin_cf_NetFractionInstallBurden,origin_cf_NumRevolvingTradesWBalance,origin_cf_NumInstallTradesWBalance,origin_cf_NumBank2NatlTradesWHighUtilization,origin_cf_PercentTradesWBalance,origin_cf_target,running_time,Found,ground_truth,prediction,L1,L2,Sparsity,Realistic,MAD,Mahalanobis
0,0,0.9215686274509804,0.4486215538847117,0.0694444444444444,0.397887323943662,0.5,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.4230769230769231,0.4770642201834862,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0539419087136929,0.0048780487804878,0.3414634146341463,0.3125,0.3703703703703703,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.8380535856182748,0.4486215538847117,0.0694444444444444,0.397887323943662,0.4515074594245497,0.3461538461538461,0.5730278741762389,0.9503216080608036,0.0219780219780219,0.7932405943997463,0.415929203539823,0.4230769230769231,0.4770642201834862,0.1757067725713293,0.3904213960871722,0.2894736842105263,0.0959773358139399,0.0048780487804878,0.3414634146341463,0.2363871580898441,0.3703703703703703,0.5412844036697249,N,76.48146573306403,349.0,6.000000000000002,104.0,30.732656429360368,0.0,5.325696854405973,94.58505527862758,-7.0,5.278330699195433,38.0,2.0,43.0,-3.201676505146132,5.8360130513125466,2.000000000000001,14.130537931159523,-8.0,4.999999999999998,-1.4356109411249864,1.0,50.00000000000001,N,0.1854119300842285,Y,1.0,Y,0.7509230685001704,0.29316564266548906,9,True,0.5307847165930777,0.038522030248778524
1,0,0.9215686274509804,0.4486215538847117,0.0694444444444444,0.397887323943662,0.5,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.4230769230769231,0.4770642201834862,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0539419087136929,0.0048780487804878,0.3414634146341463,0.3125,0.3703703703703703,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.7546881785807357,0.4486215538847117,0.0694444444444444,0.397887323943662,0.3674347491886197,0.3461538461538461,0.4116447407900925,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.4230769230769231,0.4770642201834862,0.2727272727272727,0.340105171714634,0.2894736842105263,0.2116920481852033,0.0048780487804878,0.3414634146341463,0.3125,0.3703703703703703,0.5412844036697249,N,67.97819421523504,349.0,6.000000000000002,104.0,23.33425792859853,0.0,1.2911185197523127,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,3.9239965251560927,2.000000000000001,42.01778361263401,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,N,0.1745212078094482,Y,1.0,Y,0.5594720674473357,0.2748426153624179,5,True,0.29514323271095577,0.044686707413005636
2,0,0.9215686274509804,0.4486215538847117,0.0694444444444444,0.397887323943662,0.5,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.4230769230769231,0.4770642201834862,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0539419087136929,0.0048780487804878,0.3414634146341463,0.3125,0.3703703703703703,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.8411381081858376,0.4486215538847117,0.0694444444444444,0.3601770260668615,0.3724943633943951,0.3461538461538461,0.4598793851263498,0.9304956047995436,0.0219780219780219,0.7454869555062573,0.415929203539823,0.4731890768710652,0.4770642201834862,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.1710594269695837,0.0048780487804878,0.416564921394019,0.3125,0.3703703703703703,0.5412844036697249,N,76.79608703495543,349.0,6.000000000000002,93.29027540298868,23.779503978706767,0.0,2.4969846281587453,92.42402092315024,-7.0,4.418765199112632,38.0,3.3029159986476957,43.0,0.0,2.000000000000001,2.000000000000001,32.22532189966968,-8.0,8.079161777154779,1.0,1.0,50.00000000000001,N,0.1642289161682129,Y,1.0,Y,0.7452077907113359,0.2618024796331469,9,True,0.4025209282739771,0.049382565504394973
3,0,0.9215686274509804,0.4486215538847117,0.0694444444444444,0.397887323943662,0.5,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.4230769230769231,0.4770642201834862,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0539419087136929,0.0048780487804878,0.3414634146341463,0.3125,0.3703703703703703,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.7803415141969486,0.4486215538847117,0.1623120250631234,0.397887323943662,0.5,0.3461538461538461,0.4615493360445038,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.5687600731278477,0.4770642201834862,0.2727272727272727,0.3360404430006879,0.3841261957411273,0.0762649822528976,0.0048780487804878,0.4419997970682674,0.3125,0.3703703703703703,0.5412844036697249,N,70.59483444808876,349.0,26.05939741363467,104.0,35.0,0.0,2.538733401112596,100.0,-7.0,5.999999999999999,38.0,5.78776190132404,43.0,0.0,3.7695368340261415,5.59679543816284,9.379860722948337,-8.0,9.121991679798963,1.0,1.0,50.00000000000001,N,0.1756219863891601,Y,1.0,Y,0.7454059062622276,0.28607477637205625,8,True,0.603513095217701,0.030420879826362685
4,0,0.9215686274509804,0.4486215538847117,0.0694444444444444,0.397887323943662,0.5,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8333333333333333,0.415929203539823,0.4230769230769231,0.4770642201834862,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0539419087136929,0.0048780487804878,0.3414634146341463,0.3125,0.3703703703703703,0.5412844036697249,1.0,85.0,349.0,6.000000000000002,104.0,35.0,0.0,0.0,100.0,-7.0,5.999999999999999,38.0,2.0,43.0,0.0,2.000000000000001,2.000000000000001,4.000000000000001,-8.0,4.999999999999998,1.0,1.0,50.00000000000001,1.0,0.8787854099035994,0.4486215538847117,0.0694444444444444,0.3131785915766378,0.3662178135383066,0.3461538461538461,0.5414600017089353,0.8845123781494918,0.0219780219780219,0.7652725017793912,0.415929203539823,0.4478201469325529,0.4770642201834862,0.2061109688797049,0.2894736842105263,0.2894736842105263,0.0743590529388438,0.0048780487804878,0.430871953282107,0.3125,0.3703703703703703,0.5412844036697249,N,80.63611181016714,349.0,6.000000000000002,79.94272000776515,23.227167591370986,0.0,4.536500042723382,87.41184921829459,-7.0,4.774905032029042,38.0,2.643323820246376,43.0,-2.198338026969735,2.000000000000001,2.000000000000001,8.920531758261363,-8.0,8.665750084566389,1.0,1.0,50.00000000000001,N,0.1767768859863281,Y,1.0,Y,0.8274678020657935,0.3020956005913833,10,True,0.49243785785614197,0.05354594703010884
5,0,0.9215686274509804,0.288220551378446,0.0509259259259259,0.1936619718309859,0.8068181818181819,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.2293577981651376,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0373443983402489,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,1.0,85.0,221.0,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.8559830306172225,0.288220551378446,0.1390635498409945,0.1936619718309859,0.7504719243754474,0.3461538461538461,0.4732635803275345,0.8930111342602406,0.0219780219780219,0.825476286209906,0.6371681415929203,0.765449877345211,0.2293577981651376,0.2727272727272727,0.3453230400494684,0.3491582871922604,0.1053660754943278,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,N,78.3102691229567,221.0,21.037726765654817,46.0,57.04152934503937,0.0,2.831589508188363,88.33821363436621,-7.0,5.858573151778308,63.0,10.901696810975483,16.0,0.0,4.1222755218798,4.2680149133058976,16.393224194132998,-8.0,4.0,3.0,0.0,21.0,N,0.1907529830932617,Y,1.0,Y,0.8658169633347269,0.3006521771243721,10,True,0.6182276931890522,0.031846818037483585
6,0,0.9215686274509804,0.288220551378446,0.0509259259259259,0.1936619718309859,0.8068181818181819,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.2293577981651376,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0373443983402489,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,1.0,85.0,221.0,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.7576838164487812,0.288220551378446,0.0509259259259259,0.1936619718309859,0.6892480592708765,0.3461538461538461,0.4166023628600729,1.0,0.0219780219780219,0.7913453018591778,0.6371681415929203,0.6815726289801544,0.2293577981651376,0.2727272727272727,0.4204424754542297,0.3632820633181044,0.1408424145819401,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,N,68.28374927777568,221.0,2.0,46.0,51.65382921583713,0.0,1.4150590715018243,100.0,-7.0,5.244215433465201,63.0,8.720888353484012,16.0,0.0,6.9768140672607295,4.804718406087969,24.94302191424757,-8.0,4.0,3.0,0.0,21.0,N,0.2038877010345459,Y,1.0,Y,0.8485256220893387,0.3125114606906732,8,True,0.5266244249422947,0.04500036244865298
7,0,0.9215686274509804,0.288220551378446,0.0509259259259259,0.1936619718309859,0.8068181818181819,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.2293577981651376,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0373443983402489,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,1.0,85.0,221.0,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9215686274509804,0.288220551378446,0.0509259259259259,0.0435300077006979,0.6980576526106036,0.4247576081108666,0.5342490485064084,1.0,0.0219780219780219,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.2929973396229244,0.2727272727272727,0.2894736842105263,0.4097152592363693,0.1696624463166257,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,N,85.0,221.0,2.0,3.362522186998203,52.42907342973312,2.043697810882532,4.356226212660211,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,22.93671001889876,0.0,2.000000000000001,6.569179850982037,31.88864956230679,-8.0,4.0,3.0,0.0,21.0,N,0.2002210617065429,Y,1.0,Y,0.8279444682613019,0.3269951606495832,7,True,0.6042069831440023,0.04251961102716301
8,0,0.9215686274509804,0.288220551378446,0.0509259259259259,0.1936619718309859,0.8068181818181819,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.2293577981651376,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0373443983402489,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,1.0,85.0,221.0,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.8165538086110942,0.288220551378446,0.0509259259259259,0.099546589124154,0.7475901975249607,0.3461538461538461,0.4468283925379561,1.0,-0.1423593216727615,0.8888888888888888,0.6371681415929203,0.6290922763351424,0.2293577981651376,0.1926385296386224,0.2894736842105263,0.373987276269594,0.1307577872988277,0.0048780487804878,0.4542371816293975,0.375,0.3333333333333333,0.347003490850056,N,74.2884884783316,221.0,2.0,19.27123131125974,56.78793738219654,0.0,2.1707098134489025,100.0,-21.954698272221304,6.999999999999999,63.0,7.356399184713703,16.0,-2.642928521925459,2.000000000000001,5.211516498244572,22.512626739017477,-8.0,9.623724446805298,3.0,0.0,28.8233805026561,N,0.2061092853546142,Y,1.0,Y,1.0286469894966224,0.3269703908728554,11,False,0.5461709320682361,0.0553396255420352
9,0,0.9215686274509804,0.288220551378446,0.0509259259259259,0.1936619718309859,0.8068181818181819,0.3461538461538461,0.36,1.0,0.0219780219780219,0.8888888888888888,0.6371681415929203,0.5769230769230769,0.2293577981651376,0.2727272727272727,0.2894736842105263,0.2894736842105263,0.0373443983402489,0.0048780487804878,0.3170731707317073,0.375,0.3333333333333333,0.2752293577981651,1.0,85.0,221.0,2.0,46.0,62.0,0.0,0.0,100.0,-7.0,6.999999999999999,63.0,5.999999999999998,16.0,0.0,2.000000000000001,2.000000000000001,0.0,-8.0,4.0,3.0,0.0,21.0,1.0,0.9006140282066419,0.2142984116222697,0.0509259259259259,0.0356953198172214,0.6523168167248887,0.3461538461538461,0.4843640706131193,0.9849087065334334,0.0219780219780219,0.8249577178587483,0.6371681415929203,0.5981379775401425,0.2293577981651376,0.2727272727272727,0.3527863784590821,0.3808351137779501,0.0780203663054027,0.0647472788911993,0.4176965751725192,0.375,0.3333333333333333,0.2752293577981651,N,82.86263087707748,162.01013247457126,2.0,1.137470828090895,48.4038798717902,0.0,3.1091017653279844,98.35504901214424,-7.0,5.849238921457469,63.0,6.551587416043706,16.0,0.0,4.405882381445121,5.471734323562105,9.80290827960206,4.2731921726958575,8.125559582073286,3.0,0.0,21.0,N,0.1848561763763427,Y,1.0,Y,0.9877889181671213,0.3204348380654209,13,True,0.6149931648825139,0.04370678340581971
